70386,Rotating object detection in remote-sensing environment,(B/T) Computer Science,,"College of computer science and technology, Zhejiang University of Technology, Hangzhou, China, Southeast Digital Economic Development Institute, Hangzhou, China, Faculty of Information Technology, Macau University of Science and Technology, Macau, China, College of Electrical and Information Engineering, Quzhou College, Quzhou, China,",Soft Computing,Springer - Nature Publishing Group,China,Macau,Sixian Chan,Jingcheng Zheng,Lina Wang,Tingting Wang,Xiaolong Zhou,Yinkun Xu,Kai Fang,,Research Article,,1/26/2026 0:00,10.1007/s00500-026-11227-9,0,4/15/2022 0:00,10.1007/s00500-022-07058-z,0,Retraction,Compromised Peer Review,Concerns/Issues about Referencing/Attributions,Investigation by Journal/Publisher,Objections by Author(s),Rogue Editor,Unreliable Results and/or Conclusions,,No,,
68591,Surveillance system to detect dangerous objects for children using YOLOv3 algorithm,(B/T) Computer Science,(B/T) Data Science,(HSC) Public Health and Safety,,"Department of computer science, University of technology-Iraq, Baghdad, Iraq,",AIP Conference Proceedings,AIP Publishing,Iraq,Rawaa Sabah Hussein,Ahmed T Sadiq,Nuha Jameel Ibrahim,,Conference Abstract/Paper,,10/24/2025 0:00,10.1063/5.0182291,0,12/22/2023 0:00,10.1063/5.0182291,0,Retraction,Compromised Peer Review,Concerns/Issues about Peer Review,Concerns/Issues about Referencing/Attributions,Date of Article and/or Notice Unknown,Investigation by Journal/Publisher,Unreliable Results and/or Conclusions,,No,"Original articles updated to include retraction notice, hence date of retraction estimated from submission to RWDB.",
68281,"A review of recommendation system: Techniques, limitation and evaluation",(B/T) Business - Economics,(B/T) Business - Marketing,(B/T) Computer Science,,"Department of computer science, University of technology, Baghdad, Iraq,",AIP Conference Proceedings,AIP Publishing,Iraq,Duaa H Hameed,Rehab F Hassan,,Conference Abstract/Paper,,10/24/2025 0:00,10.1063/5.0182521,0,12/22/2023 0:00,10.1063/5.0182521,0,Retraction,Concerns/Issues about Peer Review,Concerns/Issues about Referencing/Attributions,Date of Article and/or Notice Unknown,Compromised Peer Review,Investigation by Journal/Publisher,Unreliable Results and/or Conclusions,,No,"Original articles updated to include retraction notice, hence date of retraction estimated from submission to RWDB.",
64941,A new systematic model for analysis and a hybrid fuzzy multimodality model for lung tumor prediction,(B/T) Data Science,(HSC) Medicine - Oncology,(HSC) Medicine - Pulmonology,(HSC) Radiology/Imaging,,"Er. Perumal Manimekalai College of Engineering, Department of computer science & Engineering, India,",Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),India,A Priyadharshini,S Chitra,https://retractionwatch.com/2025/01/31/sage-journal-retracts-another-400-papers/,Research Article,,1/15/2025 0:00,10.3233/JIFS-219434,0,2/16/2022 0:00,10.3233/jifs-212071,0,Retraction,Computer-Aided Content or Computer-Generated Content,Concerns/Issues about Authorship/Affiliation,Concerns/Issues about Referencing/Attributions,Concerns/Issues about Third Party Involvement,Compromised Peer Review,Investigation by Journal/Publisher,Investigation by Third Party,Paper Mill,Unreliable Results and/or Conclusions,,No,ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-212071,
62597,"Comparative analysis of FSO, OFC and diffused channel links in photonics using artificial intelligence based S-band, C-band and L-band of the attenuation metrics",(B/T) Computer Science,(B/T) Technology,(SOC) Communications,,"Department of Electronics and Communication Engineering, Government College of Engineering, Tirunelveli, India, Department of Electronics and Communication Engineering, SCAD College of Engineering and Technology, Tirunelveli, India, School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, India, Department of Artificial Intelligence and Data Science, Ramco Institute of Technology, Rajapalayam, India, Department of ECE, Sri Manakula Vinayagar Engineering College, Madagadipet, Puducherry, 605107, India, School of computer science and Engineering, VIT, Chennai, India,",Optical and Quantum Electronics,Springer - Nature Publishing Group,India,G Karpagarajesh,R Santhana Krishnan,Y Harold Robinson,S Vimal,S Thamizharasan,P Subbulakshmi,M Kaliappan,,Research Article,,9/10/2024 0:00,10.1007/s11082-024-07473-6,0,6/7/2022 0:00,10.1007/s11082-022-03762-0,0,Retraction,Concerns/Issues about Referencing/Attributions,Compromised Peer Review,Investigation by Journal/Publisher,Objections by Author(s),Unreliable Results and/or Conclusions,,No,,
58075,Global Increase in Breast Cancer Incidence: Risk Factors and Preventive Measures,(HSC) Biostatistics/Epidemiology,(HSC) Medicine - Obstetrics/Gynecology,(HSC) Medicine - Oncology,,"Department of Histopathology, Postgraduate Institute of Medical Education and Research, Chandigarh 160012, India, Department of Translational and Regenerative Medicine, Postgraduate Institute of Medical Education and Research, Chandigarh 160012, India, Department of Pulmonary Medicine, Postgraduate Institute of Medical Education and Research, Chandigarh 160012, India, Department of Medical Laboratory Technology, University Institute of Applied Health Sciences, Chandigarh University (Gharuan), Mohali 140313, India, Department of Information Technology, University Institute of Engineering & Technology, Panjab University, Chandigarh 160014, India, Department of Systemics, School of Computer Science, University of Petroleum & Energy Studies, Dehradun, India, Department of computer science, College of Computers and Information Technology, Taif University, P.O. BOX 11099, Taif 21944, Saudi Arabia, Department of Statistics, Mizan-Tepi University, Ethiopia,",BioMed Research International,Hindawi,Ethiopia,India,Saudi Arabia,Dharambir Kashyap,Deeksha Pal,Riya Sharma,Vivek Kumar Garg,Neelam Goel,Deepika Koundal,Atef Zaguia,Shubham Koundal,Assaye Belay,https://retractionwatch.com/2022/09/28/exclusive-hindawi-and-wiley-to-retract-over-500-papers-linked-to-peer-review-rings/,https://retractionwatch.com/2023/04/05/wiley-and-hindawi-to-retract-1200-more-papers-for-compromised-peer-review/,https://retractionwatch.com/2023/12/19/hindawi-reveals-process-for-retracting-more-than-8000-paper-mill-articles/,Review Article,,12/29/2023 0:00,10.1155/2023/9872034,38188754,4/18/2022 0:00,10.1155/2022/9605439,35480139,Retraction,Compromised Peer Review,Investigation by Journal/Publisher,Investigation by Third Party,Paper Mill,Unreliable Results and/or Conclusions,,No,,
45485,Pipelined-MapReduce: An Improved MapReduce Parallel Programing Model,(B/T) Computer Science,(B/T) Data Science,,"school of Management, Hefei University of Technology, Hefei, Anhui, China, School of computer science and technology, Anhui University, Hefei, Anhui, China",2011 Fourth International Conference on Intelligent Computation Technology and Automation,IEEE: Institute of Electrical and Electronics Engineers,China,Li Wang,Zhiwei Ni,Yiwen Zhang,Zhang Jun Wu,Liyang Tang,,Conference Abstract/Paper,,4/15/2011 0:00,10.1109/ICICTA.2011.593,0,3/28/2011 0:00,10.1109/ICICTA.2011.593,0,Retraction,Concerns/Issues about Authorship/Affiliation,Concerns/Issues about Referencing/Attributions,Date of Article and/or Notice Unknown,Euphemisms for Plagiarism,False/Forged Authorship,Investigation by Journal/Publisher,Plagiarism of Text,,No,"The lead author, Li Wang, was solely responsible for the misconduct, and submitted the paper without the knowledge or consent of the other authors.",
40514,Research on the Application of Artificial Intelligence in Energy Science and Engineering Monitoring Software Engineering Technology under the Background of Big Data,(B/T) Computer Science,(B/T) Technology,,"Department of computer science and engineering, Guangzhou College of Technology and Business, Guangzhou, China,",Journal of Physics: Conference Series,IOP Publishing,China,Hongying Liu,https://retractionwatch.com/2022/09/09/physics-publisher-retracting-nearly-500-likely-paper-mill-papers/,Conference Abstract/Paper,,9/23/2022 0:00,10.1088/1755-1315/440/3/032148,0,3/18/2020 0:00,10.1088/1755-1315/440/3/032058,0,Retraction,Compromised Peer Review,Investigation by Journal/Publisher,Paper Mill,,No,,
39880,Problems And Solutions Of China’s Credit Rating Industry Under The Background Of Big Data,(B/T) Business - Economics,(B/T) Technology,,"School of computer science and technology, Harbin University of Science and Technology, Harbin, Heilongjiang, 150080, China,",Journal of Physics: Conference Series,IOP Publishing,China,Liang Liu,https://retractionwatch.com/2022/09/09/physics-publisher-retracting-nearly-500-likely-paper-mill-papers/,Conference Abstract/Paper,,9/23/2022 0:00,10.1088/1757-899X/806/1/012063,0,4/17/2020 0:00,10.1088/1757-899X/806/1/012009,0,Retraction,Compromised Peer Review,Investigation by Journal/Publisher,Paper Mill,,No,,
33827,Improvement of B-Trees,(B/T) Computer Science,,"Department of development planning and quality assessment Sanjiang University Nanjing, China, Institute of computer science and engineering Sanjiang University Nanjing, China",Proceedings of the 2017 7th International Conference on Advanced Design and Manufacturing Engineering (ICADME 2017),Springer - Nature Publishing Group,China,Jie Li,Pengfei Cao,http://retractionwatch.com/?s=scigen,http://retractionwatch.com/2015/03/23/an-end-to-fake-papers-new-software-to-check-for-scigen-created-manuscripts/,Conference Abstract/Paper,,4/1/2020 0:00,10.2991/icadme-17.2017.53,0,7/1/2017 0:00,10.2991/icadme-17.2017.53,0,Retraction,Investigation by Journal/Publisher,Investigation by Third Party,Computer-Aided Content or Computer-Generated Content,,No,See also: https://asistdl.onlinelibrary.wiley.com/doi/10.1002/asi.24495 and Supporting Information,
31006,A Polynomial Time Algorithm for 3SAT,(PHY) Mathematics,,"College of computer science and technology, Wuhan university of science and technology, China,",ACM Transactions on Computation Theory,Association for Computing Machinery (ACM),China,Lizhu Du,,Research Article,,7/20/2021 0:00,10.1145/3460950,0,7/18/2021 0:00,10.1145/3460950,0,Retraction,Error by Journal/Publisher,Removed,,No,,
29652,Characteristic specialty construction research of computer science and technology of applied undergraduate colleges and universities,(B/T) Computer Science,(B/T) Technology,(SOC) Education,,"College of Computer Science and Technology, Xuchang University, Xuchang, Henan, China,","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Huiyang Zhao,Shuang Wang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper,,8/18/2011 0:00,10.1109/PACCS.2011.5990331,0,7/17/2011 0:00,10.1109/PACCS.2011.5990331,0,Retraction,Breach of Policy by Author,Date of Article and/or Notice Unknown,Notice - Limited or No Information,,No,"Date of retraction unknown, estimated from conference date.",
29262,A lightweight visual approach to teaching formal access control model for computer science students,(B/T) Computer Science,,"Zhengzhou Information Science and Technology Institute, Zhengzhou, China,","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Zhe Chen,Yuanning Liang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper,,8/18/2011 0:00,10.1109/PACCS.2011.5990370,0,7/17/2011 0:00,10.1109/PACCS.2011.5990370,0,Retraction,Breach of Policy by Author,Date of Article and/or Notice Unknown,Notice - Limited or No Information,,No,"Date of retraction unknown, estimated from conference date.",
23758,Task Scheduling Algorithm based on Multiple-objective Optimal Resource Clustering,(B/T) Computer Science,(B/T) Technology,,"School of computer science and engineering, Shenyang Ligong University, Shenyang, Liaoning, 110159, P.R. China,",The Open Automation and Control Systems Journal,Bentham Open,China,Hongxia Wang,Yang Li,Xin Qui,,Research Article,,12/30/2016 0:00,10.2174/1874444301608010104,0,9/10/2015 0:00,10.2174/1874444301507011010,0,Retraction,Compromised Peer Review,Investigation by Journal/Publisher,,No,,
22313,An efficient attack identification and risk prediction algorithm for information retrieval and distribution in online social network,(B/T) Computer Science,(B/T) Technology,,"Assistant professor, head of computer science department &vice dean of college of computer science and information system, Najran university, KSA",Journal of Fundamental and Applied Sciences,University of El Qued,Saudi Arabia,A S Alqahtani,http://retractionwatch.com/2019/02/20/journal-retracts-more-than-400-papers-at-once/,Conference Abstract/Paper,,12/1/2018 0:00,unavailable,0,5/1/2018 0:00,10.4314/jfas.v10i6s.213,0,Retraction,Notice - Limited or No Information,Removed,Withdrawn to Publish in Different Journal,,No,,
10670,Research of a teaching method based on elicitation and practice in the course of E-Commerce for undergraduates of computer sciences,(B/T) Computer Science,(B/T) Technology,(SOC) Education,,"Dept. of Comput. Sci. & Eng., East China Univ. of Sci. & Technol., Shanghai, China,",2010 Second International Workshop on Education Technology and Computer Science,IEEE: Institute of Electrical and Electronics Engineers,China,Yi Guo,Jie Zhai,Zhiqing Shao,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper,,5/6/2010 0:00,10.1109/ETCS.2010.171,,3/6/2010 0:00,10.1109/ETCS.2010.171,,Retraction,Breach of Policy by Author,Investigation by Journal/Publisher,,Yes,http://ieeexplore.ieee.org/document/5458860/,
10470,The research and practice of individualistic education for students major in computer science in independent colleges,(B/T) Computer Science,(SOC) Education,,"Zhijiang College, Zhejiang University of Technology, Hangzhou, China,",2010 Second International Workshop on Education Technology and Computer Science,IEEE: Institute of Electrical and Electronics Engineers,China,Duanyang Zhao,Qingxiang Xu,Zhiling Feng,Wuheng Zuo,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper,,5/6/2010 0:00,10.1109/ETCS.2010.119,,3/6/2010 0:00,10.1109/ETCS.2010.119,,Retraction,Breach of Policy by Author,Investigation by Journal/Publisher,Notice - Limited or No Information,,No,,
